Período,Região ID,Valor
2018-01-15T00:00:00.000Z,1100205,13
2019-01-15T00:00:00.000Z,1100205,11
2020-01-15T00:00:00.000Z,1100205,19
2021-01-15T00:00:00.000Z,1100205,18
2022-01-15T00:00:00.000Z,1100205,15
2023-01-15T00:00:00.000Z,1100205,16
1989-01-15T00:00:00.000Z,1100254,0
1990-01-15T00:00:00.000Z,1100254,1
1991-01-15T00:00:00.000Z,1100254,0
1992-01-15T00:00:00.000Z,1100254,0
1993-01-15T00:00:00.000Z,1100254,0
1994-01-15T00:00:00.000Z,1100254,1
1995-01-15T00:00:00.000Z,1100254,2
1996-01-15T00:00:00.000Z,1100254,0
1997-01-15T00:00:00.000Z,1100254,1
